28.689519,77.324495
28.689431,77.324347
28.689316,77.324165
28.689285,77.324062
28.689218,77.323948
28.689343,77.323858
28.689431,77.323807
28.689567,77.3238
28.68967,77.323557
28.68936,77.32347
28.68927,77.323207
28.68917,77.323977
28.68897,77.323567
28.68887,77.323437
28.68877,77.323867
28.68867,77.323527
28.68857,77.323417
28.68847,77.323197
28.68837,77.327867
